observation_id,event_id,package_id,location_id,observation_datetime,taxon_id,variable_name,value,unit
8a0a2229-fc36-4518-b45c-464a9fd87f85,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HESPAC,density,32.25806451612903,count per square meter
b2f1a2d3-5bf4-465e-9356-b6d305300307,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,CORSP19,density,53.763440860215056,count per square meter
d1786385-2880-4286-be80-e50770a1c31d,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BAEBIC,density,32.25806451612903,count per square meter
1a534c15-0bbc-4971-b9eb-38335cd78489,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,ORISP1,density,10.75268817204301,count per square meter
6cce5040-0288-4c18-b459-cc7cab5c3749,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,10.75268817204301,count per square meter
03811658-d01a-461a-9664-f2b75bdaabd5,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,PERSP2,density,56,count per square meter
c08c00b5-402a-4db8-8d3e-a0bf175f8433,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP26,density,10.75268817204301,count per square meter
b3f9ca35-a69e-41cd-ad3e-21f8d1f98093,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,20,count per square meter
f4703367-8d10-438b-aa59-f30f23bd6c6f,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETMAR,density,8,count per square meter
9359db86-37f7-4c1f-bf4a-3708ef77de70,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP26,density,10.75268817204301,count per square meter
408fcf59-6f46-44c6-ba86-5e94502ad46c,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,TOKSP,density,53.763440860215056,count per square meter
8e8720bc-6702-4a99-bf08-adb544118ccc,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP14,density,21.50537634408602,count per square meter
0a1e7368-30c5-43d3-97bd-4cb91f2c7936,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,8,count per square meter
fa87e27c-d6e1-4fba-8882-a58a4754ed4d,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,SWESP,density,8,count per square meter
adb14aac-4bec-47f3-8f0a-7df00e6b9ed6,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BAESP2,density,32.25806451612903,count per square meter
9c75d556-9ef1-43ee-aab0-86acaf1a0aa8,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,21.50537634408602,count per square meter
42ceb55c-7ce5-4f66-8eac-41e050185035,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CINSP1,density,10.75268817204301,count per square meter
d83321af-8df2-4ed3-9996-794df41f88d2,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,SWESP,density,10.75268817204301,count per square meter
509a74ea-d454-4b4b-a8e6-f612b69c2724,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,8,count per square meter
d4fcdca9-13a7-49e4-836e-da202f92c460,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,POLSP17,density,107.52688172043011,count per square meter
9ad2e787-5a12-4c49-8a9e-c3584b6d5600,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,EUKGRA,density,53.763440860215056,count per square meter
b2ea8c3c-44f4-4d5f-b461-3aacecdc3178,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETCOR,density,311.8279569892473,count per square meter
00050c2c-3c21-4824-a0c5-92f5e6a65e89,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,72,count per square meter
e65a738d-c357-48e6-b330-5b4e4d573703,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,SIPSP3,density,24,count per square meter
a2f5475d-338d-4c76-b390-454ac7ada862,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,10.75268817204301,count per square meter
04ac0a1a-c7cb-4489-b4cd-7ab9e2d61f6c,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,150.53763440860214,count per square meter
4f35a6fe-1a54-4f8b-8bd4-8e75b4525219,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,STESP10,density,150.53763440860214,count per square meter
5a86695e-562f-43d8-b944-80695bc72c15,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,10.75268817204301,count per square meter
2b3d9552-0214-42d0-8d55-cbdfccd5e911,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,THISP2,density,53.763440860215056,count per square meter
ce70b73d-ceb8-4f2d-acad-b1cc0512af3a,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HESPAC,density,21.50537634408602,count per square meter
1a9e1df7-3177-4f18-a972-0548d63df7dd,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,LIMSP23,density,10.75268817204301,count per square meter
03775b89-db9a-438c-822b-c29f872b0d01,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,LEUSP2,density,10.75268817204301,count per square meter
9fbb29fd-46f9-4be8-a469-118a7823b797,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,PISSP2,density,43.01075268817204,count per square meter
b7151474-7f47-4480-a5d2-af4915933f52,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,SIMSP1,density,10.75268817204301,count per square meter
95d72e66-80fb-46a0-9302-4c7fb0310413,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,10.75268817204301,count per square meter
578d9cc1-c27d-4915-98cc-4ff04679676b,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,PERSP1,density,53.763440860215056,count per square meter
46582660-5ada-4ce2-ad17-66bfa20dea8f,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETMAR,density,12,count per square meter
d3349e76-1c61-46ce-a0dd-e2c8bfffb1e0,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETSP13,density,48,count per square meter
6c67dfdf-5c7d-4153-babf-13d3c07947e4,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,PISSP4,density,72,count per square meter
42509a00-88f8-46bd-8d27-b17fcc1a554f,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CHLSP,density,10.75268817204301,count per square meter
210e58fe-b16a-4018-9079-8012a13bd5e9,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,EUKGRA,density,8,count per square meter
6747ea1e-38ab-4fbb-a3b6-f87acb696727,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,RHYBRU,density,32.25806451612903,count per square meter
1199f67e-f2de-4b9a-974d-3ae6d2c1ab23,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,96.7741935483871,count per square meter
83206811-827b-4c3e-a905-72a63c3f50be,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,10.75268817204301,count per square meter
bea65fc1-4d48-4675-a92e-ab8180ab70f1,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,EPHTIB,density,10.75268817204301,count per square meter
0cd6c1e3-51f0-4e75-be80-b156aab57802,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,53.763440860215056,count per square meter
be73d994-f642-4f35-98a2-846ea50ecaa7,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,ENCSP1,density,10.75268817204301,count per square meter
f163d35d-0b5a-4759-9678-93e9e4882f5c,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,EUKDEV,density,53.763440860215056,count per square meter
a09bea2b-b281-40e3-aa9a-dec2298e7673,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,CLISP2,density,10.75268817204301,count per square meter
e58123b2-6c2f-48a1-bba3-9e18c6a15a83,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,POLSP13,density,8,count per square meter
d1564fa4-dea4-45f3-9df5-877a76af0175,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,LUMSP1,density,10.75268817204301,count per square meter
98c69878-c2ca-48b7-b1a6-052a9f08fd4d,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,21.50537634408602,count per square meter
aa7f49a4-d049-4e97-8117-ffd235083564,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,ZAVSP,density,10.75268817204301,count per square meter
2d6eb4f4-9d8c-4049-9dd6-42bfd853abcf,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,ZAVSP,density,21.50537634408602,count per square meter
6b8e7b8f-576d-4087-af95-0e05943fc9fc,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,RHESP1,density,10.75268817204301,count per square meter
bca8348f-c07d-4b7a-b3a4-b13aa91e1ce8,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,PERSP2,density,32.25806451612903,count per square meter
8d1d3bc6-0819-4740-aaa8-d3d6a6472733,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,8,count per square meter
62100810-1faa-4b90-a0c7-3b7d3dc6980c,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,PERSP2,density,68,count per square meter
8d5724d5-6ca0-4f54-9645-c5cbef37a0ea,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BILALG,density,156,count per square meter
1569eb84-0f6f-4c2e-9148-91e0595d6d5f,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BILALG,density,256,count per square meter
800fb4e2-47c5-48c8-98af-9eaed099ea6f,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HYDSP26,density,8,count per square meter
a1b980fa-b6ad-40fd-b30a-9ecb7615c9c7,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,SIPSP3,density,8,count per square meter
44da649a-8bff-4722-847a-5462f7957b50,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,SIMSP,density,53.763440860215056,count per square meter
f504e966-aa90-4d54-acf7-d4322db39545,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,32.25806451612903,count per square meter
749c8385-39d0-4659-bed1-8dd08e523a32,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,20,count per square meter
6062d6bd-b831-4e6c-97a9-7de26e644888,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,HESPAC,density,21.50537634408602,count per square meter
af61d94c-b2a5-4a75-9673-d2f6a2f6a238,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,150.53763440860214,count per square meter
7e3b58d4-bdbb-49e2-85f3-b4d1e1ce8022,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETCOR,density,10.75268817204301,count per square meter
bdb2d11d-fc9e-44dc-8575-fc25ebc9d049,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,SWESP,density,20,count per square meter
50ce09aa-cb42-4a3f-8e0f-1e7db9444a5b,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,CERSP10,density,53.763440860215056,count per square meter
e4b32a9c-2ad9-403e-aa6e-98435825bd50,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,SPESP4,density,311.8279569892473,count per square meter
b819b4ec-2b0e-4c9c-8db7-fb0c879fb95d,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,72,count per square meter
38a89895-87d5-42da-9809-af8762034eba,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP25,density,8,count per square meter
8237190b-00c3-40c5-be5a-c035e1bbd1ae,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,8,count per square meter
72d9afb7-78cd-40e0-9dce-e123bd80f3af,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,ENCSP1,density,8,count per square meter
1a4d90b5-21c6-4bd2-a78f-2f3f7e5f8504,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,TOKSP,density,10.75268817204301,count per square meter
9e99ec0d-cebf-49ea-9f3e-d249ef7df71a,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BILALG,density,48,count per square meter
c8d27efb-7cd2-4b53-8082-964f7340d325,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETSP13,density,52,count per square meter
5532ece3-fd4b-473b-b415-e04f6d0c634f,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,RHESP1,density,774.1935483870968,count per square meter
89fe2c25-94f6-4bec-859e-344b47e92f41,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETSP13,density,12,count per square meter
7779a943-c1ee-41dd-a977-50816dcbd5f2,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,POLEPL,density,75.26881720430107,count per square meter
8a8baf41-23b8-4ed2-8d7f-cd00fb99e21a,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,PERSP1,density,53.763440860215056,count per square meter
5fc28861-db62-432d-8781-3030a8cf87e9,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,NAISP1,density,8,count per square meter
c0948966-5c12-47fb-ac77-5db3cb4c0a0d,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,ENCSP1,density,8,count per square meter
aee515f4-047b-45ab-a01d-78d469d931ef,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,SPESP4,density,10.75268817204301,count per square meter
4cc9373d-0130-4787-a531-f9a3a9b9701f,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,AMESP2,density,21.50537634408602,count per square meter
51ed2187-0b69-4209-8eb8-f6502fe97240,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,CORSP19,density,10.75268817204301,count per square meter
1341bd0d-8d6d-4437-9feb-0ba13ae2a285,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CHLSP,density,8,count per square meter
d418f640-2520-427b-af70-bcd04bccaa95,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,ZAPCIN,density,107.52688172043011,count per square meter
1344a392-4596-431b-b045-dc49c015d186,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,COLSP1,density,32.25806451612903,count per square meter
92f12cfe-98da-485b-bb18-4ae2021f8cc1,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,ZAPCIN,density,43.01075268817204,count per square meter
ca5cde68-2dd5-4a12-8eea-6ec9d72621ab,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETSP13,density,12,count per square meter
46226cbe-ee2d-456d-a4b5-0b608bdae82e,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CHLSP,density,8,count per square meter
87c3bf39-21e5-4976-a032-c32dfce22ebf,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,CINSP1,density,53.763440860215056,count per square meter
6dc5a9e6-30fe-4f01-b0b7-0489894ff595,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,BAEBIC,density,21.50537634408602,count per square meter
558c12cd-2372-41b8-8d6b-ec0b8fd38107,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,68,count per square meter
95458731-3555-497a-b3e2-483005c401fb,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HELSP22,density,96.7741935483871,count per square meter
d855f88a-123a-4268-8ebd-dbc49149e8f7,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,DICSP6,density,10.75268817204301,count per square meter
c3cb92a5-27b6-425c-8951-9edcfc705f2b,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,10.75268817204301,count per square meter
76b33d88-4213-4e8c-a185-72bec08590ae,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,EPESP,density,10.75268817204301,count per square meter
2a362538-90fe-4c58-82ed-b1297c5f6397,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETMAR,density,8,count per square meter
aabecee4-bb35-4a88-8695-5741b2471529,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,BAESP2,density,21.50537634408602,count per square meter
56ded24a-bd9b-4766-b4c9-09ff16a58124,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,NAISP1,density,8,count per square meter
e639eb76-1183-4377-afac-d6e99405d306,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,569.8924731182796,count per square meter
22c0091a-b221-448b-bbd5-31f344a7d988,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,POLSP17,density,53.763440860215056,count per square meter
e29513e6-a1d0-4004-87ef-21edee661ffe,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,8,count per square meter
c4304224-4530-47d9-8544-df405e569f2c,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,PISSP2,density,60,count per square meter
b2cb3c1a-ca8e-4861-8a65-bb69f00ae4c9,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,CORSP19,density,10.75268817204301,count per square meter
cc73cee9-3b64-4f07-ab0c-0c13bf765029,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,POLEPL,density,43.01075268817204,count per square meter
00febc17-978f-4041-a9c0-b77478ec0108,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,BRISP,density,10.75268817204301,count per square meter
3be87e6a-9a3d-4fe1-878c-077b1f46eaf2,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP26,density,10.75268817204301,count per square meter
a48b9434-1f66-4330-8f26-a2c667660200,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETMAR,density,20,count per square meter
12d502f2-17fa-4fd5-ae0c-85b84f22ab9f,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETMAR,density,24,count per square meter
d93eb6c9-6cfa-4099-aae6-4835dba19464,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,32,count per square meter
b273a31d-8018-4299-97bb-022f1e38210c,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP25,density,10.75268817204301,count per square meter
84342522-c9de-406e-b460-ffe80020ddcd,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,LEBSP1,density,32.25806451612903,count per square meter
a550951a-ec13-45e7-9244-7c0b30519053,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,PERSP2,density,150.53763440860214,count per square meter
fe44390d-094e-40a2-bd23-2fbda68214ea,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,BEZSP1,density,8,count per square meter
92d63478-7a20-4043-87c9-d34364539d14,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,CHISP6,density,8,count per square meter
864c54b9-c44f-464a-aa2f-b07eb56634a4,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,ORTSP3,density,10.75268817204301,count per square meter
84d7a29f-ee37-4e9e-bd71-4033e9a7a540,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,32.25806451612903,count per square meter
7171be37-4b24-42be-b0ba-e296ffbc7266,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,PISSP2,density,24,count per square meter
23ffb342-9c1d-4545-80fe-e13ee0a5f979,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HELSP22,density,43.01075268817204,count per square meter
60038711-9081-402e-a669-abeeeacd1d3d,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP25,density,53.763440860215056,count per square meter
37a34f11-aea2-4dc7-a0d4-912b2c8d59fa,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,STESP10,density,32,count per square meter
68a92f08-5295-418b-999b-f3ed51b7cae8,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,CHLSP,density,32.25806451612903,count per square meter
e1faa88c-f8a0-4ed9-8ee4-e26f70a5f8f7,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,POLSP17,density,21.50537634408602,count per square meter
ccd45db9-2c4a-4aad-961b-073ccc53d7a8,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,BILALG,density,32,count per square meter
3684e621-8ca0-4021-a700-f5bf4063bee8,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,21.50537634408602,count per square meter
559f041d-1218-4b90-94d2-5c03800b93bc,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,PAGSP4,density,53.763440860215056,count per square meter
0e4829a2-317a-4565-b9d1-d4d7080cd3f7,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,8,count per square meter
2e37f1b5-a403-4098-9ea6-9f945ed654c5,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,TVEBAV,density,107.52688172043011,count per square meter
50672bf0-9866-4f1e-a293-e3fa2443efe0,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,CRISP6,density,32.25806451612903,count per square meter
adca94d5-edca-4afd-a58b-e8c288a3a003,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,STESP10,density,150.53763440860214,count per square meter
1f80ddb2-f91a-4d5a-9a34-865a3bc58178,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEOSP30,density,21.50537634408602,count per square meter
7196af3e-1983-4669-a87a-e51c121f902c,COMO.20170803.KICKNET.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,32,count per square meter
441bb68c-7515-4384-b8ac-c1f52463a20c,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,RHESP1,density,10.75268817204301,count per square meter
52129bb3-36e1-4630-801b-fd0b6cb0aa80,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,ATUSP1,density,96.7741935483871,count per square meter
1b33183d-5136-44a7-b28e-6d16d5be9312,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,MICSP6,density,8,count per square meter
fe427edf-01e8-4015-8f54-fcd4b679eacd,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BILALG,density,116,count per square meter
b8bea7f6-9bc9-4edd-840b-113a69e47547,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP26,density,8,count per square meter
76680a62-b971-4967-a906-d7b0a149a55f,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,NEMSP,density,107.52688172043011,count per square meter
da3c9053-b859-4ce9-a9e9-74ea3b37b90c,COMO.20170803.KICKNET.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,BILALG,density,8,count per square meter
4fa036b0-40f6-4798-80ea-87b52c2e1373,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,ZAPSP,density,172.04301075268816,count per square meter
34991e83-9eab-4265-86ac-22262e767c0e,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,STISP1,density,10.75268817204301,count per square meter
9581b245-f81e-4e0e-92a5-1a4552f436d4,COMO.20170803.SURBER.5,NA,COMO.AOS.reach,2017-08-03T15:29Z,STYSP11,density,10.75268817204301,count per square meter
c92ff600-3b1a-411f-b7ca-94e0b12e0e0c,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,SIMSP,density,10.75268817204301,count per square meter
62524d61-2c9e-42de-afb2-e53a5b928a4d,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,HETMAR,density,10.75268817204301,count per square meter
8ec3c281-90b1-4b65-8e4d-221748454f1a,COMO.20170803.SURBER.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,BRISP,density,53.763440860215056,count per square meter
55364015-2002-4fb8-88be-e2974e15eaca,COMO.20170803.SURBER.4,NA,COMO.AOS.reach,2017-08-03T15:29Z,CHESP17,density,53.763440860215056,count per square meter
e8974c69-3376-4d58-99bd-a43edc7f2c61,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,PAGSP4,density,53.763440860215056,count per square meter
4c8b2607-ec60-422d-942a-d3a0f91b5559,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,BAEBIC,density,10.75268817204301,count per square meter
42f74b6d-15e8-4bb4-9ac8-c6bf7893c4b0,COMO.20170803.KICKNET.3,NA,COMO.AOS.reach,2017-08-03T15:29Z,STISP1,density,8,count per square meter
221d1961-7ae2-4e04-ad77-f5cb44b2db14,COMO.20170803.SURBER.1,NA,COMO.AOS.reach,2017-08-03T15:29Z,PARSP26,density,10.75268817204301,count per square meter
82587560-88ff-4606-a837-68097810c681,COMO.20170803.SURBER.2,NA,COMO.AOS.reach,2017-08-03T15:29Z,HESPAC,density,32.25806451612903,count per square meter
